train/learning_rate:0.0003;train/entropy_loss:-0.7817152230069041;train/policy_gradient_loss:-0.020108228259778115;train/value_loss:0.07150353031465784;train/approx_kl:0.015024240128695965;train/clip_fraction:0.191015625;train/loss:0.016637269407510757;train/explained_variance:-0.1087883710861206;train/n_updates:10;train/clip_range:0.2
eval/mean_reward:0.011904761904761904;eval/std_reward:0.10845754260886069;eval/mean_ep_length:7.214285714285714;eval/std_ep_length:2.257640089897015;eval/num_timesteps:5000
train/learning_rate:0.0003;train/entropy_loss:-0.773571290448308;train/policy_gradient_loss:-0.016062697931192815;train/value_loss:0.06135461382800713;train/approx_kl:0.020249243825674057;train/clip_fraction:0.18896484375;train/loss:0.025130989030003548;train/explained_variance:0.025286436080932617;train/n_updates:20;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.7841745922341943;train/policy_gradient_loss:-0.016119392159453128;train/value_loss:0.05314693749533035;train/approx_kl:0.016292763873934746;train/clip_fraction:0.173681640625;train/loss:0.0026948340237140656;train/explained_variance:0.07651841640472412;train/n_updates:30;train/clip_range:0.2
eval/mean_reward:0.03571428571428571;eval/std_reward:0.1855768722395226;eval/mean_ep_length:6.928571428571429;eval/std_ep_length:2.266661664660347;eval/num_timesteps:10000
train/learning_rate:0.0003;train/entropy_loss:-0.7370783999562264;train/policy_gradient_loss:-0.015370589720987482;train/value_loss:0.06250697395880707;train/approx_kl:0.01254868321120739;train/clip_fraction:0.170751953125;train/loss:0.030684757977724075;train/explained_variance:0.14560860395431519;train/n_updates:40;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.66644132360816;train/policy_gradient_loss:-0.01635907454037806;train/value_loss:0.06714390884153545;train/approx_kl:0.016025979071855545;train/clip_fraction:0.183154296875;train/loss:0.035386823117733;train/explained_variance:0.12855106592178345;train/n_updates:50;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.6453282325528562;train/policy_gradient_loss:-0.014636525591777172;train/value_loss:0.08799655759939924;train/approx_kl:0.012851587496697903;train/clip_fraction:0.147998046875;train/loss:0.017342418432235718;train/explained_variance:0.1956082582473755;train/n_updates:60;train/clip_range:0.2
eval/mean_reward:0.08333333333333333;eval/std_reward:0.27638539919628335;eval/mean_ep_length:6.821428571428571;eval/std_ep_length:2.3307505141442473;eval/num_timesteps:15000
train/learning_rate:0.0003;train/entropy_loss:-0.6025677710771561;train/policy_gradient_loss:-0.015015648915868951;train/value_loss:0.08352535484591499;train/approx_kl:0.015381446108222008;train/clip_fraction:0.143505859375;train/loss:0.02561391144990921;train/explained_variance:0.21721291542053223;train/n_updates:70;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5767481972463429;train/policy_gradient_loss:-0.009661724652687553;train/value_loss:0.09283552848501131;train/approx_kl:0.011371251195669174;train/clip_fraction:0.11748046875;train/loss:0.028099915012717247;train/explained_variance:0.2505189776420593;train/n_updates:80;train/clip_range:0.2
eval/mean_reward:0.05952380952380952;eval/std_reward:0.23660246326609274;eval/mean_ep_length:7.5;eval/std_ep_length:2.847304489713536;eval/num_timesteps:20000
train/learning_rate:0.0003;train/entropy_loss:-0.5581551928073167;train/policy_gradient_loss:-0.009477406069345306;train/value_loss:0.09419672731310129;train/approx_kl:0.008540885522961617;train/clip_fraction:0.1056640625;train/loss:0.02547142282128334;train/explained_variance:0.23881983757019043;train/n_updates:90;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5595713708549738;train/policy_gradient_loss:-0.012452763551846147;train/value_loss:0.09048946251859888;train/approx_kl:0.013870881870388985;train/clip_fraction:0.119921875;train/loss:0.04326280206441879;train/explained_variance:0.2797866463661194;train/n_updates:100;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5854783385992051;train/policy_gradient_loss:-0.010770424411748535;train/value_loss:0.07764276373200119;train/approx_kl:0.011313416063785553;train/clip_fraction:0.116064453125;train/loss:0.044876761734485626;train/explained_variance:0.3413618803024292;train/n_updates:110;train/clip_range:0.2
eval/mean_reward:0.07142857142857142;eval/std_reward:0.25753937681885636;eval/mean_ep_length:7.0;eval/std_ep_length:1.8516401995451028;eval/num_timesteps:25000
train/learning_rate:0.0003;train/entropy_loss:-0.5545213099569082;train/policy_gradient_loss:-0.01064519288338488;train/value_loss:0.07739404875319451;train/approx_kl:0.008062837645411491;train/clip_fraction:0.111669921875;train/loss:-0.0039053112268447876;train/explained_variance:0.371859073638916;train/n_updates:120;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5245105249807238;train/policy_gradient_loss:-0.009576402349921409;train/value_loss:0.07851230263477191;train/approx_kl:0.008947661146521568;train/clip_fraction:0.09951171875;train/loss:0.04536153003573418;train/explained_variance:0.37605780363082886;train/n_updates:130;train/clip_range:0.2
eval/mean_reward:0.05952380952380952;eval/std_reward:0.23660246326609274;eval/mean_ep_length:6.821428571428571;eval/std_ep_length:2.088293415149103;eval/num_timesteps:30000
train/learning_rate:0.0003;train/entropy_loss:-0.5428647612221539;train/policy_gradient_loss:-0.0077676074317423625;train/value_loss:0.0706943950150162;train/approx_kl:0.009728329256176949;train/clip_fraction:0.088671875;train/loss:0.029295288026332855;train/explained_variance:0.40331441164016724;train/n_updates:140;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5287252321839333;train/policy_gradient_loss:-0.010656298795947806;train/value_loss:0.06662307493388653;train/approx_kl:0.012650500982999802;train/clip_fraction:0.122021484375;train/loss:0.0312197245657444;train/explained_variance:0.44319289922714233;train/n_updates:150;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5117197372019291;train/policy_gradient_loss:-0.009426812261517625;train/value_loss:0.06694078717846423;train/approx_kl:0.012104776687920094;train/clip_fraction:0.11103515625;train/loss:0.03477778285741806;train/explained_variance:0.5064339637756348;train/n_updates:160;train/clip_range:0.2
eval/mean_reward:0.05952380952380952;eval/std_reward:0.23660246326609274;eval/mean_ep_length:7.857142857142857;eval/std_ep_length:2.721794126179664;eval/num_timesteps:35000
train/learning_rate:0.0003;train/entropy_loss:-0.5138370922766626;train/policy_gradient_loss:-0.00984747822076315;train/value_loss:0.054637399542843926;train/approx_kl:0.010425559245049953;train/clip_fraction:0.117626953125;train/loss:-0.007984604686498642;train/explained_variance:0.578144907951355;train/n_updates:170;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.49079622915014626;train/policy_gradient_loss:-0.011038335700141034;train/value_loss:0.05226892802747898;train/approx_kl:0.00973580777645111;train/clip_fraction:0.10830078125;train/loss:-0.02635355293750763;train/explained_variance:0.5992094278335571;train/n_updates:180;train/clip_range:0.2
eval/mean_reward:0.09523809523809523;eval/std_reward:0.2935435239509036;eval/mean_ep_length:7.428571428571429;eval/std_ep_length:2.6244532958391193;eval/num_timesteps:40000
