train/learning_rate:0.0003;train/entropy_loss:-0.7693476811982691;train/policy_gradient_loss:-0.02021319046325516;train/value_loss:0.03008988070941996;train/approx_kl:0.04319874942302704;train/clip_fraction:0.1474609375;train/loss:0.0038929246366024017;train/explained_variance:-0.23470818996429443;train/n_updates:10;train/clip_range:0.2
eval/mean_reward:0.047619047619047616;eval/std_reward:0.21295885499997996;eval/mean_ep_length:6.178571428571429;eval/std_ep_length:1.9282407123847272;eval/num_timesteps:5000
train/learning_rate:0.0003;train/entropy_loss:-0.8302158050239086;train/policy_gradient_loss:-0.0169375063633197;train/value_loss:0.002014826649974566;train/approx_kl:0.014991282485425472;train/clip_fraction:0.18642578125;train/loss:-0.008307981304824352;train/explained_variance:-1.1463851928710938;train/n_updates:20;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.848627183586359;train/policy_gradient_loss:-0.016691880334110464;train/value_loss:0.0004208986742014531;train/approx_kl:0.01705086976289749;train/clip_fraction:0.15625;train/loss:-0.037104859948158264;train/explained_variance:-9.733380317687988;train/n_updates:30;train/clip_range:0.2
eval/mean_reward:0.023809523809523808;eval/std_reward:0.1524553389864964;eval/mean_ep_length:5.928571428571429;eval/std_ep_length:1.7098156005122604;eval/num_timesteps:10000
train/learning_rate:0.0003;train/entropy_loss:-0.8092530105262995;train/policy_gradient_loss:-0.019807833891536574;train/value_loss:0.00018247867535592377;train/approx_kl:0.02541591413319111;train/clip_fraction:0.1896484375;train/loss:-0.04245932772755623;train/explained_variance:-36.3331413269043;train/n_updates:40;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.772676728758961;train/policy_gradient_loss:-0.014945543692738284;train/value_loss:0.00015808905986887113;train/approx_kl:0.021471424028277397;train/clip_fraction:0.15947265625;train/loss:-0.027028515934944153;train/explained_variance:-52.560523986816406;train/n_updates:50;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.7690430283546448;train/policy_gradient_loss:-0.018402554180647714;train/value_loss:9.983581909978057e-05;train/approx_kl:0.0187416672706604;train/clip_fraction:0.168505859375;train/loss:-0.01990106701850891;train/explained_variance:-16.67359733581543;train/n_updates:60;train/clip_range:0.2
eval/mean_reward:0.03571428571428571;eval/std_reward:0.18557687223952263;eval/mean_ep_length:6.214285714285714;eval/std_ep_length:1.799943309764879;eval/num_timesteps:15000
train/learning_rate:0.0003;train/entropy_loss:-0.7100964642129839;train/policy_gradient_loss:-0.011178063019178808;train/value_loss:4.811915722768845e-05;train/approx_kl:0.010108305141329765;train/clip_fraction:0.121240234375;train/loss:-0.025057541206479073;train/explained_variance:-21.326229095458984;train/n_updates:70;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.6792416747659444;train/policy_gradient_loss:-0.014043557226250414;train/value_loss:4.1930425686587115e-05;train/approx_kl:0.01464827824383974;train/clip_fraction:0.136376953125;train/loss:-0.03484255447983742;train/explained_variance:-77.4443588256836;train/n_updates:80;train/clip_range:0.2
