train/learning_rate:0.0003;train/entropy_loss:-0.7681292685680091;train/policy_gradient_loss:-0.0277876594409463;train/value_loss:0.08203392321593128;train/approx_kl:0.025041095912456512;train/clip_fraction:0.201904296875;train/loss:0.013024460524320602;train/explained_variance:-0.10971105098724365;train/n_updates:10;train/clip_range:0.2
eval/mean_reward:0.023809523809523808;eval/std_reward:0.1524553389864964;eval/mean_ep_length:6.678571428571429;eval/std_ep_length:2.1222220738207973;eval/num_timesteps:5000
train/learning_rate:0.0003;train/entropy_loss:-0.7704268576577306;train/policy_gradient_loss:-0.02840487884459435;train/value_loss:0.05863306942628697;train/approx_kl:0.021445011720061302;train/clip_fraction:0.225048828125;train/loss:-0.033510491251945496;train/explained_variance:0.14185357093811035;train/n_updates:20;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.7757047150284052;train/policy_gradient_loss:-0.030687708556069993;train/value_loss:0.06254732240340673;train/approx_kl:0.02195085398852825;train/clip_fraction:0.2296875;train/loss:-0.02157144993543625;train/explained_variance:0.31690698862075806;train/n_updates:30;train/clip_range:0.2
eval/mean_reward:0.08333333333333333;eval/std_reward:0.27638539919628335;eval/mean_ep_length:7.0;eval/std_ep_length:1.9639610121239315;eval/num_timesteps:10000
train/learning_rate:0.0003;train/entropy_loss:-0.7645439773797988;train/policy_gradient_loss:-0.03304540136596188;train/value_loss:0.06015004923101515;train/approx_kl:0.025195062160491943;train/clip_fraction:0.1826171875;train/loss:0.01659885048866272;train/explained_variance:0.4687489867210388;train/n_updates:40;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.7090905016288161;train/policy_gradient_loss:-0.031009947159327568;train/value_loss:0.0468470072344644;train/approx_kl:0.0240266565233469;train/clip_fraction:0.1818359375;train/loss:-0.01824270933866501;train/explained_variance:0.6635181903839111;train/n_updates:50;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.6920306793414056;train/policy_gradient_loss:-0.03056618143164087;train/value_loss:0.02000027333124308;train/approx_kl:0.049362361431121826;train/clip_fraction:0.209033203125;train/loss:-0.005207991227507591;train/explained_variance:0.8611695766448975;train/n_updates:60;train/clip_range:0.2
eval/mean_reward:0.09523809523809523;eval/std_reward:0.2935435239509036;eval/mean_ep_length:6.928571428571429;eval/std_ep_length:1.9626616662905836;eval/num_timesteps:15000
train/learning_rate:0.0003;train/entropy_loss:-0.6436574119143188;train/policy_gradient_loss:-0.016797574414522388;train/value_loss:0.008894660069199745;train/approx_kl:0.02024003304541111;train/clip_fraction:0.18896484375;train/loss:-0.012719882652163506;train/explained_variance:0.9129933714866638;train/n_updates:70;train/clip_range:0.2
