train/learning_rate:0.0003;train/entropy_loss:-0.44195195455104114;train/policy_gradient_loss:-0.017901695083128288;train/value_loss:0.09765889975242317;train/approx_kl:0.021086789667606354;train/clip_fraction:0.142822265625;train/loss:0.024052154272794724;train/explained_variance:-0.24043166637420654;train/n_updates:10;train/clip_range:0.2
eval/mean_reward:0.7916666666666666;eval/std_reward:0.4061164310337068;eval/mean_ep_length:8.041666666666666;eval/std_ep_length:5.697069178290029;eval/num_timesteps:5000
train/learning_rate:0.0003;train/entropy_loss:-0.4152403065003455;train/policy_gradient_loss:-0.01510147206718102;train/value_loss:0.0885762807680294;train/approx_kl:0.013032213784754276;train/clip_fraction:0.144580078125;train/loss:0.03866183012723923;train/explained_variance:0.0794716477394104;train/n_updates:20;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.3971951776649803;train/policy_gradient_loss:-0.01528651193366386;train/value_loss:0.09027254664106295;train/approx_kl:0.014712926000356674;train/clip_fraction:0.139794921875;train/loss:0.04420921579003334;train/explained_variance:0.11826509237289429;train/n_updates:30;train/clip_range:0.2
eval/mean_reward:0.7916666666666666;eval/std_reward:0.4061164310337068;eval/mean_ep_length:7.041666666666667;eval/std_ep_length:5.480869507254807;eval/num_timesteps:10000
train/learning_rate:0.0003;train/entropy_loss:-0.36760489298030735;train/policy_gradient_loss:-0.013578603246423881;train/value_loss:0.0977167358621955;train/approx_kl:0.014348601922392845;train/clip_fraction:0.1263671875;train/loss:0.0384589284658432;train/explained_variance:0.20675212144851685;train/n_updates:40;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.32344632213935254;train/policy_gradient_loss:-0.014589180739858421;train/value_loss:0.10496140136383474;train/approx_kl:0.01804584078490734;train/clip_fraction:0.114404296875;train/loss:0.030285701155662537;train/explained_variance:0.18207192420959473;train/n_updates:50;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.2969845627900213;train/policy_gradient_loss:-0.012406206538435072;train/value_loss:0.09207649913150817;train/approx_kl:0.015968825668096542;train/clip_fraction:0.112451171875;train/loss:0.008777782320976257;train/explained_variance:0.2466520071029663;train/n_updates:60;train/clip_range:0.2
eval/mean_reward:0.9166666666666666;eval/std_reward:0.2763853991962833;eval/mean_ep_length:5.666666666666667;eval/std_ep_length:3.7601713908928263;eval/num_timesteps:15000
train/learning_rate:0.0003;train/entropy_loss:-0.2734795127995312;train/policy_gradient_loss:-0.010181754868244752;train/value_loss:0.08390572824282572;train/approx_kl:0.013167863711714745;train/clip_fraction:0.094384765625;train/loss:0.02609243057668209;train/explained_variance:0.3011278510093689;train/n_updates:70;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.25043346458114685;train/policy_gradient_loss:-0.010220659617334604;train/value_loss:0.08918072669766844;train/approx_kl:0.011425528675317764;train/clip_fraction:0.095263671875;train/loss:0.03712603449821472;train/explained_variance:0.31299734115600586;train/n_updates:80;train/clip_range:0.2
eval/mean_reward:0.875;eval/std_reward:0.33071891388307384;eval/mean_ep_length:5.375;eval/std_ep_length:3.485834429037998;eval/num_timesteps:20000
train/learning_rate:0.0003;train/entropy_loss:-0.21969448977615685;train/policy_gradient_loss:-0.007978413131058914;train/value_loss:0.07469981836620718;train/approx_kl:0.009454292245209217;train/clip_fraction:0.081298828125;train/loss:0.010250149294734001;train/explained_variance:0.41914886236190796;train/n_updates:90;train/clip_range:0.2
