train/learning_rate:0.0003;train/entropy_loss:-0.7868421932682395;train/policy_gradient_loss:-0.018292768887476996;train/value_loss:0.08077541725942865;train/approx_kl:0.016389213502407074;train/clip_fraction:0.198486328125;train/loss:0.029627405107021332;train/explained_variance:-0.06269752979278564;train/n_updates:10;train/clip_range:0.2
eval/mean_reward:0.011904761904761904;eval/std_reward:0.10845754260886069;eval/mean_ep_length:6.142857142857143;eval/std_ep_length:1.505093393264677;eval/num_timesteps:5000
train/learning_rate:0.0003;train/entropy_loss:-0.7872608137317002;train/policy_gradient_loss:-0.017792625061701983;train/value_loss:0.05666628063772805;train/approx_kl:0.01864413544535637;train/clip_fraction:0.194287109375;train/loss:0.02193697914481163;train/explained_variance:0.04446446895599365;train/n_updates:20;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.7611929876729846;train/policy_gradient_loss:-0.015328025216876994;train/value_loss:0.05161777621106012;train/approx_kl:0.01638214662671089;train/clip_fraction:0.173828125;train/loss:0.0024257060140371323;train/explained_variance:0.08596742153167725;train/n_updates:30;train/clip_range:0.2
eval/mean_reward:0.047619047619047616;eval/std_reward:0.21295885499997996;eval/mean_ep_length:6.75;eval/std_ep_length:2.277608394786075;eval/num_timesteps:10000
train/learning_rate:0.0003;train/entropy_loss:-0.7293505119159818;train/policy_gradient_loss:-0.012604683032259345;train/value_loss:0.06242278956342488;train/approx_kl:0.013758333399891853;train/clip_fraction:0.148486328125;train/loss:-0.012246014550328255;train/explained_variance:0.1555512547492981;train/n_updates:40;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.7037408118136227;train/policy_gradient_loss:-0.014973824373737444;train/value_loss:0.08702455854509025;train/approx_kl:0.014398789033293724;train/clip_fraction:0.1505859375;train/loss:-0.0007502846419811249;train/explained_variance:0.1792914867401123;train/n_updates:50;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.6742496510967613;train/policy_gradient_loss:-0.018100015666277613;train/value_loss:0.07860098060918971;train/approx_kl:0.017224518582224846;train/clip_fraction:0.163916015625;train/loss:0.0006490349769592285;train/explained_variance:0.18382209539413452;train/n_updates:60;train/clip_range:0.2
eval/mean_reward:0.047619047619047616;eval/std_reward:0.21295885499997996;eval/mean_ep_length:6.321428571428571;eval/std_ep_length:1.8137091322278034;eval/num_timesteps:15000
train/learning_rate:0.0003;train/entropy_loss:-0.6351202632300555;train/policy_gradient_loss:-0.013882668955920963;train/value_loss:0.08296808588784188;train/approx_kl:0.014654088765382767;train/clip_fraction:0.151220703125;train/loss:0.022654986009001732;train/explained_variance:0.2744053602218628;train/n_updates:70;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.6003401821479202;train/policy_gradient_loss:-0.012446441521751695;train/value_loss:0.08189909680513666;train/approx_kl:0.011682221665978432;train/clip_fraction:0.143212890625;train/loss:0.028935987502336502;train/explained_variance:0.25717437267303467;train/n_updates:80;train/clip_range:0.2
eval/mean_reward:0.047619047619047616;eval/std_reward:0.21295885499997996;eval/mean_ep_length:6.892857142857143;eval/std_ep_length:1.7594497052505145;eval/num_timesteps:20000
train/learning_rate:0.0003;train/entropy_loss:-0.5845522108487785;train/policy_gradient_loss:-0.010993534594308584;train/value_loss:0.0820751961087808;train/approx_kl:0.012885482050478458;train/clip_fraction:0.1177734375;train/loss:0.05186495557427406;train/explained_variance:0.32336682081222534;train/n_updates:90;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5444726353511214;train/policy_gradient_loss:-0.008582918321553733;train/value_loss:0.0747450654162094;train/approx_kl:0.010190160013735294;train/clip_fraction:0.110595703125;train/loss:0.017703482881188393;train/explained_variance:0.3835863471031189;train/n_updates:100;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5768067597411572;train/policy_gradient_loss:-0.010189741395879536;train/value_loss:0.06970757434610278;train/approx_kl:0.01374274305999279;train/clip_fraction:0.141650390625;train/loss:0.017273738980293274;train/explained_variance:0.43037569522857666;train/n_updates:110;train/clip_range:0.2
eval/mean_reward:0.047619047619047616;eval/std_reward:0.21295885499997996;eval/mean_ep_length:7.25;eval/std_ep_length:2.181496864867922;eval/num_timesteps:25000
train/learning_rate:0.0003;train/entropy_loss:-0.5521636515855789;train/policy_gradient_loss:-0.00845932520169299;train/value_loss:0.07015453146304935;train/approx_kl:0.009476687759160995;train/clip_fraction:0.0994140625;train/loss:0.028860442340373993;train/explained_variance:0.39021939039230347;train/n_updates:120;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5655293326824904;train/policy_gradient_loss:-0.010550459876685635;train/value_loss:0.056425105838570744;train/approx_kl:0.011674556881189346;train/clip_fraction:0.133544921875;train/loss:0.008897935971617699;train/explained_variance:0.4625552296638489;train/n_updates:130;train/clip_range:0.2
eval/mean_reward:0.08333333333333333;eval/std_reward:0.27638539919628335;eval/mean_ep_length:7.214285714285714;eval/std_ep_length:1.8965597210502505;eval/num_timesteps:30000
train/learning_rate:0.0003;train/entropy_loss:-0.5475269013084472;train/policy_gradient_loss:-0.010250027923029847;train/value_loss:0.04372873952961527;train/approx_kl:0.009683210402727127;train/clip_fraction:0.11875;train/loss:0.019566133618354797;train/explained_variance:0.5508577823638916;train/n_updates:140;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5405636025592685;train/policy_gradient_loss:-0.009249213204020635;train/value_loss:0.043964751396561044;train/approx_kl:0.013215461745858192;train/clip_fraction:0.1234375;train/loss:-0.020137563347816467;train/explained_variance:0.6396165490150452;train/n_updates:150;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5226424850523472;train/policy_gradient_loss:-0.01003993548656581;train/value_loss:0.04226768959779292;train/approx_kl:0.011207038536667824;train/clip_fraction:0.11171875;train/loss:0.002406846731901169;train/explained_variance:0.6712226867675781;train/n_updates:160;train/clip_range:0.2
eval/mean_reward:0.08333333333333333;eval/std_reward:0.27638539919628335;eval/mean_ep_length:6.964285714285714;eval/std_ep_length:1.9907310727673975;eval/num_timesteps:35000
train/learning_rate:0.0003;train/entropy_loss:-0.538139927946031;train/policy_gradient_loss:-0.01171657839731779;train/value_loss:0.030558260908583178;train/approx_kl:0.013654605485498905;train/clip_fraction:0.148779296875;train/loss:0.009145193733274937;train/explained_variance:0.7528859376907349;train/n_updates:170;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.523989116307348;train/policy_gradient_loss:-0.008456558415491599;train/value_loss:0.03541867874737363;train/approx_kl:0.010098371654748917;train/clip_fraction:0.1166015625;train/loss:0.005444599315524101;train/explained_variance:0.7495861053466797;train/n_updates:180;train/clip_range:0.2
eval/mean_reward:0.047619047619047616;eval/std_reward:0.21295885499997996;eval/mean_ep_length:7.642857142857143;eval/std_ep_length:2.174762478234047;eval/num_timesteps:40000
train/learning_rate:0.0003;train/entropy_loss:-0.4818084013648331;train/policy_gradient_loss:-0.011027043062495068;train/value_loss:0.04405047261971049;train/approx_kl:0.011628981679677963;train/clip_fraction:0.119775390625;train/loss:0.01748785376548767;train/explained_variance:0.6835792064666748;train/n_updates:190;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.503660187497735;train/policy_gradient_loss:-0.009675406232418027;train/value_loss:0.03531883717805613;train/approx_kl:0.014674590900540352;train/clip_fraction:0.124560546875;train/loss:0.029616065323352814;train/explained_variance:0.7610658407211304;train/n_updates:200;train/clip_range:0.2
eval/mean_reward:0.09523809523809523;eval/std_reward:0.29354352395090366;eval/mean_ep_length:7.642857142857143;eval/std_ep_length:2.4085307571553383;eval/num_timesteps:45000
train/learning_rate:0.0003;train/entropy_loss:-0.5072338513098658;train/policy_gradient_loss:-0.01268374555365881;train/value_loss:0.044081502652261406;train/approx_kl:0.01652197167277336;train/clip_fraction:0.1146484375;train/loss:-0.0033116377890110016;train/explained_variance:0.645118772983551;train/n_updates:210;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5064193765632808;train/policy_gradient_loss:-0.010740562179125845;train/value_loss:0.04071329578291625;train/approx_kl:0.016475804150104523;train/clip_fraction:0.13525390625;train/loss:0.00942743755877018;train/explained_variance:0.6864722371101379;train/n_updates:220;train/clip_range:0.2
train/learning_rate:0.0003;train/entropy_loss:-0.5051121945492923;train/policy_gradient_loss:-0.009932838995882775;train/value_loss:0.028204196663864423;train/approx_kl:0.012918038293719292;train/clip_fraction:0.12724609375;train/loss:0.02078818902373314;train/explained_variance:0.7867788076400757;train/n_updates:230;train/clip_range:0.2
eval/mean_reward:0.11904761904761904;eval/std_reward:0.3238445359222724;eval/mean_ep_length:7.75;eval/std_ep_length:2.444016015846518;eval/num_timesteps:50000
train/learning_rate:0.0003;train/entropy_loss:-0.4991737606935203;train/policy_gradient_loss:-0.009022565709165065;train/value_loss:0.037172105666832066;train/approx_kl:0.012660926207900047;train/clip_fraction:0.104248046875;train/loss:0.0024338457733392715;train/explained_variance:0.7576870918273926;train/n_updates:240;train/clip_range:0.2
